prediction_id,captured_at_utc,market_date,ticker,rotation_group,primary_benchmark,exposure,patch6_rotation_score,patch6_group_percentile,patch6_raw_state,patch6_confirmed_state,patch6_top20,shadow_feature_complete,universal_path_success_probability,universal_peer_rank,universal_peer_size,universal_peer_percentile,universal_low_trust,universal_veto_on_patch6,challenger_path_success_probability,challenger_model_used,challenger_peer_rank,challenger_peer_size,challenger_peer_percentile,challenger_low_trust,challenger_veto_on_patch6,model_version,target_version,feature_version,feature_rel_ret_21,feature_rel_ret_63,feature_rel_ret_126,feature_rel_vs_ema21,feature_rel_vs_ema63,feature_ema21_vs_ema63,feature_ema63_vs_ema126,feature_ema63_slope21,feature_ema126_slope21,feature_dist_low126,feature_drawdown_high126,feature_bars_since_low126,feature_bars_since_high126,feature_rel_vol21,feature_rel_vol63
PATH_RISK_V1_2026-08-12|2026-08-11|EWY,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWY,EXUS_COUNTRY,ACWX,South Korea,21.4634146341,4.8780487805,ROTATION_OUT,ROTATION_OUT,False,True,0.7479518059,41.0000000000,41.0000000000,100.0000000000,False,False,0.7479518059,UNIVERSAL_PATH_RISK_V1,41.0000000000,41.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0406424128,-0.1585799650,0.2407274992,-0.0190876562,-0.0572130121,-0.0388672404,0.0546912661,-0.0482390390,0.0001124933,0.2602967202,-0.2388201083,125.0000000000,49.0000000000,0.1668777039,0.3202666630
PATH_RISK_V1_2026-08-12|2026-08-11|EWZ,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWZ,EXUS_COUNTRY,ACWX,Brazil,23.2926829268,9.7560975610,ROTATION_OUT,WEAKENING,False,True,0.5991041898,39.0000000000,41.0000000000,95.1219512195,False,False,0.5991041898,UNIVERSAL_PATH_RISK_V1,39.0000000000,41.0000000000,95.1219512195,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0745687805,-0.1390681800,-0.1650508180,-0.0618621113,-0.0786983746,-0.0179464698,-0.0186377599,-0.0076637892,-0.0098115645,0.0068894067,-0.2308609116,36.0000000000,84.0000000000,0.0758832180,0.1185785890
PATH_RISK_V1_2026-08-12|2026-08-11|EZA,2026-08-12T13:06:10.013233+00:00,2026-08-11,EZA,EXUS_COUNTRY,ACWX,South Africa,63.1097560976,65.8536585366,EMERGING,NEUTRAL,False,True,0.4986572166,5.0000000000,41.0000000000,12.1951219512,True,False,0.4986572166,UNIVERSAL_PATH_RISK_V1,5.0000000000,41.0000000000,12.1951219512,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0533657402,-0.0520043529,-0.1343469664,0.0329216690,0.0188688362,-0.0136049356,-0.0307789089,-0.0191217077,-0.0204309280,0.0933917664,-0.1802079599,13.0000000000,113.0000000000,0.0571638383,0.1000369919
PATH_RISK_V1_2026-08-12|2026-08-11|GREK,2026-08-12T13:06:10.013233+00:00,2026-08-11,GREK,EXUS_COUNTRY,ACWX,Greece,71.2195121951,81.7073170732,NEUTRAL,WEAKENING,True,True,0.5384444302,30.0000000000,41.0000000000,73.1707317073,False,False,0.5384444302,UNIVERSAL_PATH_RISK_V1,30.0000000000,41.0000000000,73.1707317073,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0378267577,0.1010030664,0.0320525819,0.0118781112,0.0437931515,0.0315404000,0.0184351518,0.0315008502,0.0199418789,0.1699416311,-0.0196644980,111.0000000000,6.0000000000,0.0533708186,0.0817440722
PATH_RISK_V1_2026-08-12|2026-08-11|INDA,2026-08-12T13:06:10.013233+00:00,2026-08-11,INDA,EXUS_COUNTRY,ACWX,India,34.3902439024,21.9512195122,NEUTRAL,WEAKENING,False,True,0.5195071499,20.0000000000,41.0000000000,48.7804878049,False,False,0.5195071499,UNIVERSAL_PATH_RISK_V1,20.0000000000,41.0000000000,48.7804878049,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0104869194,0.0037339108,-0.1234762461,-0.0079416882,-0.0147753089,-0.0068883256,-0.0373720856,-0.0056868697,-0.0168277874,0.0402994360,-0.1258602277,47.0000000000,125.0000000000,0.0450060947,0.0795878286
PATH_RISK_V1_2026-08-12|2026-08-11|KSA,2026-08-12T13:06:10.013233+00:00,2026-08-11,KSA,EXUS_COUNTRY,ACWX,Saudi Arabia,47.2560975610,39.0243902439,NEUTRAL,NEUTRAL,False,True,0.5122250670,13.0000000000,41.0000000000,31.7073170732,False,False,0.5122250670,UNIVERSAL_PATH_RISK_V1,13.0000000000,41.0000000000,31.7073170732,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0187666265,-0.0493689621,-0.0909799180,-0.0093334431,-0.0276414769,-0.0184805207,-0.0303706923,-0.0168822213,-0.0184370602,0.0069650526,-0.1597017012,2.0000000000,92.0000000000,0.0386298238,0.0939759400
PATH_RISK_V1_2026-08-12|2026-08-11|MCHI,2026-08-12T13:06:10.013233+00:00,2026-08-11,MCHI,EXUS_COUNTRY,ACWX,China broad,59.2682926829,56.0975609756,NEUTRAL,NEUTRAL,False,True,0.5630558439,36.0000000000,41.0000000000,87.8048780488,False,False,0.5630558439,UNIVERSAL_PATH_RISK_V1,36.0000000000,41.0000000000,87.8048780488,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0205279847,-0.0745477117,-0.1551153831,-0.0068614507,-0.0169813220,-0.0101897880,-0.0464744647,-0.0061653160,-0.0206761779,0.0753937611,-0.1529565271,29.0000000000,125.0000000000,0.0745369402,0.1147349689
PATH_RISK_V1_2026-08-12|2026-08-11|QAT,2026-08-12T13:06:10.013233+00:00,2026-08-11,QAT,EXUS_COUNTRY,ACWX,Qatar,28.4146341463,12.1951219512,NEUTRAL,NEUTRAL,False,True,0.5154281277,18.0000000000,41.0000000000,43.9024390244,False,False,0.5154281277,UNIVERSAL_PATH_RISK_V1,18.0000000000,41.0000000000,43.9024390244,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0446897971,-0.0748938814,-0.1527421059,-0.0242540701,-0.0496010575,-0.0259770362,-0.0367824110,-0.0234577449,-0.0232267533,0.0000000000,-0.1528809246,0.0000000000,98.0000000000,0.0440637787,0.1012368797
PATH_RISK_V1_2026-08-12|2026-08-11|THD,2026-08-12T13:06:10.013233+00:00,2026-08-11,THD,EXUS_COUNTRY,ACWX,Thailand,48.2926829268,41.4634146341,WEAKENING,NEUTRAL,False,True,0.5151413188,15.0000000000,41.0000000000,36.5853658537,False,False,0.5151413188,UNIVERSAL_PATH_RISK_V1,15.0000000000,41.0000000000,36.5853658537,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0284392157,0.0201256912,0.0165668303,-0.0154206640,-0.0120592363,0.0034140750,0.0083927572,0.0087648661,0.0074389425,0.0280213109,-0.0559016957,32.0000000000,91.0000000000,0.0493789834,0.0733438356
PATH_RISK_V1_2026-08-12|2026-08-11|TUR,2026-08-12T13:06:10.013233+00:00,2026-08-11,TUR,EXUS_COUNTRY,ACWX,Turkey,31.2195121951,17.0731707317,NEUTRAL,WEAKENING,False,True,0.5867772741,38.0000000000,41.0000000000,92.6829268293,False,False,0.5867772741,UNIVERSAL_PATH_RISK_V1,38.0000000000,41.0000000000,92.6829268293,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0323842897,-0.1386170600,-0.1258311815,-0.0277092893,-0.0502230230,-0.0231553520,-0.0176706360,-0.0172347552,-0.0133024732,0.0210503440,-0.1541108283,55.0000000000,73.0000000000,0.0728081370,0.1701903573
PATH_RISK_V1_2026-08-12|2026-08-11|UAE,2026-08-12T13:06:10.013233+00:00,2026-08-11,UAE,EXUS_COUNTRY,ACWX,United Arab Emirates,53.4146341463,48.7804878049,WEAKENING,NEUTRAL,False,True,0.5273662634,24.0000000000,41.0000000000,58.5365853659,False,False,0.5273662634,UNIVERSAL_PATH_RISK_V1,24.0000000000,41.0000000000,58.5365853659,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0210687649,0.0172790625,-0.1400318600,-0.0114048861,-0.0123841718,-0.0009905832,-0.0192593781,-0.0008856643,-0.0079522368,0.0656689541,-0.1485415269,47.0000000000,120.0000000000,0.0454090124,0.1164468322
PATH_RISK_V1_2026-08-12|2026-08-11|VNM,2026-08-12T13:06:10.013233+00:00,2026-08-11,VNM,EXUS_COUNTRY,ACWX,Vietnam,17.4390243902,2.4390243902,ROTATION_OUT,ROTATION_OUT,False,True,0.5513521681,34.0000000000,41.0000000000,82.9268292683,False,False,0.5513521681,UNIVERSAL_PATH_RISK_V1,34.0000000000,41.0000000000,82.9268292683,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0350684609,-0.1263095262,-0.0907590033,-0.0079608849,-0.0439426118,-0.0362704719,-0.0345441651,-0.0399501226,-0.0294382910,0.0363189397,-0.1492763304,11.0000000000,76.0000000000,0.0680296811,0.1130437394
PATH_RISK_V1_2026-08-12|2026-08-11|AAXJ,2026-08-12T13:06:10.013233+00:00,2026-08-11,AAXJ,EXUS_REGION,ACWX,Asia ex-Japan,31.8750000000,25.0000000000,WEAKENING,WEAKENING,False,True,0.5302651518,7.0000000000,8.0000000000,87.5000000000,False,False,0.5302651518,UNIVERSAL_PATH_RISK_V1,7.0000000000,8.0000000000,87.5000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0207404936,-0.0591244664,0.0415358228,-0.0083853357,-0.0215884478,-0.0133147609,0.0085950049,-0.0154472760,-0.0028563319,0.0483439192,-0.0824128654,89.0000000000,35.0000000000,0.0409619660,0.0924438962
PATH_RISK_V1_2026-08-12|2026-08-11|AFK,2026-08-12T13:06:10.013233+00:00,2026-08-11,AFK,EXUS_REGION,ACWX,Africa,64.3750000000,62.5000000000,EMERGING,EMERGING,False,True,0.5034669537,3.0000000000,8.0000000000,37.5000000000,False,False,0.5034669537,UNIVERSAL_PATH_RISK_V1,3.0000000000,8.0000000000,37.5000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0622514696,-0.0519428029,-0.0821239560,0.0347968968,0.0261283851,-0.0083770174,-0.0216076478,-0.0130111244,-0.0144459503,0.0814733111,-0.1202647391,29.0000000000,113.0000000000,0.0572610680,0.0981539807
PATH_RISK_V1_2026-08-12|2026-08-11|ASEA,2026-08-12T13:06:10.013233+00:00,2026-08-11,ASEA,EXUS_REGION,ACWX,Southeast Asia,58.7500000000,50.0000000000,WEAKENING,WEAKENING,False,True,0.5301785343,6.0000000000,8.0000000000,75.0000000000,False,False,0.5301785343,UNIVERSAL_PATH_RISK_V1,6.0000000000,8.0000000000,75.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0001853548,0.0744905527,0.0231788864,0.0017124560,0.0218035048,0.0200567026,0.0066175501,0.0286946089,0.0147514066,0.0851040167,-0.0334490404,49.0000000000,9.0000000000,0.0524363311,0.0849038540
PATH_RISK_V1_2026-08-12|2026-08-11|EPP,2026-08-12T13:06:10.013233+00:00,2026-08-11,EPP,EXUS_REGION,ACWX,Pacific ex-Japan,81.2500000000,87.5000000000,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.5048206616,4.0000000000,8.0000000000,50.0000000000,False,False,0.5048206616,UNIVERSAL_PATH_RISK_V1,4.0000000000,8.0000000000,50.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0222406766,0.0103434977,-0.0074913682,0.0030882675,0.0128949946,0.0097765345,-0.0074870865,0.0144015139,0.0027417244,0.0729916904,-0.0442650560,35.0000000000,98.0000000000,0.0442066576,0.0698281424
PATH_RISK_V1_2026-08-12|2026-08-11|FEZ,2026-08-12T13:06:10.013233+00:00,2026-08-11,FEZ,EXUS_REGION,ACWX,Eurozone blue chips,86.8750000000,100.0000000000,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.4847855645,1.0000000000,8.0000000000,12.5000000000,True,True,0.4847855645,UNIVERSAL_PATH_RISK_V1,1.0000000000,8.0000000000,12.5000000000,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0261160775,0.0622243433,-0.0017574825,0.0110054952,0.0235925078,0.0124499943,-0.0016199888,0.0122363422,0.0040716242,0.0642836186,-0.0002571073,61.0000000000,6.0000000000,0.0271742310,0.0485872157
PATH_RISK_V1_2026-08-12|2026-08-11|ILF,2026-08-12T13:06:10.013233+00:00,2026-08-11,ILF,EXUS_REGION,ACWX,Latin America large caps,28.7500000000,12.5000000000,WEAKENING,WEAKENING,False,True,0.5317429415,8.0000000000,8.0000000000,100.0000000000,False,False,0.5317429415,UNIVERSAL_PATH_RISK_V1,8.0000000000,8.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0463404046,-0.0846161220,-0.1297632421,-0.0428658053,-0.0523693098,-0.0099291244,-0.0091746594,-0.0020482894,-0.0040089272,0.0000000000,-0.1625707218,0.0000000000,83.0000000000,0.0523535288,0.0842346094
PATH_RISK_V1_2026-08-12|2026-08-11|VGK,2026-08-12T13:06:10.013233+00:00,2026-08-11,VGK,EXUS_REGION,ACWX,Developed Europe,65.0000000000,75.0000000000,EMERGING,NEUTRAL,False,True,0.4970454877,2.0000000000,8.0000000000,25.0000000000,False,False,0.4970454877,UNIVERSAL_PATH_RISK_V1,2.0000000000,8.0000000000,25.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0125392013,0.0336556315,-0.0175604775,0.0025512805,0.0100641445,0.0074937454,-0.0037951632,0.0091887415,0.0021558646,0.0491463649,-0.0147446165,35.0000000000,9.0000000000,0.0358227290,0.0592052618
PATH_RISK_V1_2026-08-12|2026-08-11|VPL,2026-08-12T13:06:10.013233+00:00,2026-08-11,VPL,EXUS_REGION,ACWX,Developed Pacific incl. Japan,55.6250000000,37.5000000000,NEUTRAL,WEAKENING,False,True,0.5287092251,5.0000000000,8.0000000000,62.5000000000,False,False,0.5287092251,UNIVERSAL_PATH_RISK_V1,5.0000000000,8.0000000000,62.5000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0063768347,-0.0384641219,0.0230124896,-0.0016977798,-0.0098786056,-0.0081947386,0.0089686634,-0.0107374851,-0.0009217208,0.0252967277,-0.0582368140,9.0000000000,36.0000000000,0.0578768026,0.0830959302
PATH_RISK_V1_2026-08-12|2026-08-11|EXI,2026-08-12T13:06:10.013233+00:00,2026-08-11,EXI,GLOBAL_SECTOR,ACWI,Global Industrials,60.0000000000,50.0000000000,NEUTRAL,NEUTRAL,False,True,0.4608976313,1.0000000000,10.0000000000,10.0000000000,True,False,0.4608976313,UNIVERSAL_PATH_RISK_V1,1.0000000000,10.0000000000,10.0000000000,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0189354259,0.0035540986,-0.0448311264,0.0055695184,0.0063869328,0.0008128870,-0.0034823952,-0.0001172861,-0.0016337916,0.0488650647,-0.0633878499,49.0000000000,112.0000000000,0.0262354141,0.0489042896
PATH_RISK_V1_2026-08-12|2026-08-11|IXC,2026-08-12T13:06:10.013233+00:00,2026-08-11,IXC,GLOBAL_SECTOR,ACWI,Global Energy,75.5000000000,70.0000000000,EMERGING,EMERGING,False,True,0.5808091666,10.0000000000,10.0000000000,100.0000000000,False,False,0.5808091666,UNIVERSAL_PATH_RISK_V1,10.0000000000,10.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0345379577,0.0038902712,0.0459148466,0.0152977114,0.0160786035,0.0007691262,0.0032693109,0.0099004956,0.0055316388,0.1198333534,-0.1893665649,26.0000000000,93.0000000000,0.0947443562,0.1613735832
PATH_RISK_V1_2026-08-12|2026-08-11|IXG,2026-08-12T13:06:10.013233+00:00,2026-08-11,IXG,GLOBAL_SECTOR,ACWI,Global Financials,77.5000000000,90.0000000000,REACCELERATING,PERSISTENT_LEADER,True,True,0.5099861600,4.0000000000,10.0000000000,40.0000000000,False,False,0.5099861600,UNIVERSAL_PATH_RISK_V1,4.0000000000,10.0000000000,40.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0016537696,0.0801600667,-0.0046141096,-0.0067046529,0.0139944265,0.0208387962,0.0061518153,0.0266880234,0.0135563002,0.1031085268,-0.0352130959,47.0000000000,10.0000000000,0.0385143054,0.0731458969
PATH_RISK_V1_2026-08-12|2026-08-11|IXJ,2026-08-12T13:06:10.013233+00:00,2026-08-11,IXJ,GLOBAL_SECTOR,ACWI,Global Health Care,80.0000000000,100.0000000000,ACCELERATING,WEAKENING,True,True,0.5441469295,7.0000000000,10.0000000000,70.0000000000,False,False,0.5441469295,UNIVERSAL_PATH_RISK_V1,7.0000000000,10.0000000000,70.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0075301409,0.0949931772,-0.0512679094,0.0046101157,0.0141803002,0.0095262673,-0.0094458657,0.0121481136,0.0011961506,0.1181658259,-0.0728801890,48.0000000000,121.0000000000,0.0744682828,0.1250563049
PATH_RISK_V1_2026-08-12|2026-08-11|IXN,2026-08-12T13:06:10.013233+00:00,2026-08-11,IXN,GLOBAL_SECTOR,ACWI,Global Technology,44.0000000000,30.0000000000,WEAKENING,WEAKENING,False,True,0.5758207810,9.0000000000,10.0000000000,90.0000000000,False,False,0.5758207810,UNIVERSAL_PATH_RISK_V1,9.0000000000,10.0000000000,90.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0081435455,0.0012555192,0.1828802789,0.0026456239,0.0077458555,0.0050867739,0.0329878295,0.0002604803,0.0133743669,0.2117344237,-0.0762124680,92.0000000000,48.0000000000,0.0682838923,0.1290779574
PATH_RISK_V1_2026-08-12|2026-08-11|IXP,2026-08-12T13:06:10.013233+00:00,2026-08-11,IXP,GLOBAL_SECTOR,ACWI,Global Communication Services,17.5000000000,10.0000000000,ROTATION_OUT,ROTATION_OUT,False,True,0.5414573918,6.0000000000,10.0000000000,60.0000000000,False,False,0.5414573918,UNIVERSAL_PATH_RISK_V1,6.0000000000,10.0000000000,60.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0365366102,-0.0810827599,-0.1279946608,-0.0163165883,-0.0401523516,-0.0242311327,-0.0309544614,-0.0209783524,-0.0201496316,0.0104765673,-0.1443002074,29.0000000000,104.0000000000,0.0700656418,0.0922747363
PATH_RISK_V1_2026-08-12|2026-08-11|JXI,2026-08-12T13:06:10.013233+00:00,2026-08-11,JXI,GLOBAL_SECTOR,ACWI,Global Utilities,30.5000000000,20.0000000000,WEAKENING,WEAKENING,False,True,0.5369699881,5.0000000000,10.0000000000,50.0000000000,False,False,0.5369699881,UNIVERSAL_PATH_RISK_V1,5.0000000000,10.0000000000,50.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0614347513,-0.0647299329,-0.0805220005,-0.0334845043,-0.0542358763,-0.0214702942,-0.0177098357,-0.0138393658,-0.0117134186,0.0077692349,-0.1910814809,1.0000000000,92.0000000000,0.0567248056,0.1006906960
PATH_RISK_V1_2026-08-12|2026-08-11|KXI,2026-08-12T13:06:10.013233+00:00,2026-08-11,KXI,GLOBAL_SECTOR,ACWI,Global Consumer Staples,65.5000000000,60.0000000000,NEUTRAL,WEAKENING,False,True,0.5673696804,8.0000000000,10.0000000000,80.0000000000,False,False,0.5673696804,UNIVERSAL_PATH_RISK_V1,8.0000000000,10.0000000000,80.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0212444635,-0.0147891273,-0.1125942226,-0.0204056212,-0.0285914266,-0.0083563213,-0.0174638130,-0.0041076279,-0.0082465549,0.0327942050,-0.1427869992,48.0000000000,122.0000000000,0.0749331537,0.1294156874
PATH_RISK_V1_2026-08-12|2026-08-11|MXI,2026-08-12T13:06:10.013233+00:00,2026-08-11,MXI,GLOBAL_SECTOR,ACWI,Global Materials,76.5000000000,80.0000000000,EMERGING,EMERGING,True,True,0.4955115925,2.0000000000,10.0000000000,20.0000000000,True,True,0.4955115925,UNIVERSAL_PATH_RISK_V1,2.0000000000,10.0000000000,20.0000000000,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0457496874,-0.0417853603,-0.0659061002,0.0192266947,0.0084891998,-0.0105349428,-0.0111164160,-0.0135846005,-0.0104357275,0.0535366716,-0.1094498059,24.0000000000,113.0000000000,0.0563876750,0.0857212180
PATH_RISK_V1_2026-08-12|2026-08-11|RXI,2026-08-12T13:06:10.013233+00:00,2026-08-11,RXI,GLOBAL_SECTOR,ACWI,Global Consumer Discretionary,50.5000000000,40.0000000000,NEUTRAL,NEUTRAL,False,True,0.5085939983,3.0000000000,10.0000000000,30.0000000000,False,False,0.5085939983,UNIVERSAL_PATH_RISK_V1,3.0000000000,10.0000000000,30.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0215734699,-0.0028509338,-0.0886540145,0.0084874298,0.0030251200,-0.0054163390,-0.0268444305,-0.0063978723,-0.0133729554,0.0481242695,-0.0962526084,13.0000000000,125.0000000000,0.0559039361,0.0759199100
PATH_RISK_V1_2026-08-12|2026-08-11|CIBR,2026-08-12T13:06:10.013233+00:00,2026-08-11,CIBR,US_INDUSTRY_THEME,SPY,Cybersecurity,80.9259259259,92.5925925926,WEAKENING,NEUTRAL,True,True,0.5467382117,16.0000000000,27.0000000000,59.2592592593,False,False,0.4667738357,US_INDUSTRY_THEME_SPECIALIZED_V1,8.0000000000,27.0000000000,29.6296296296,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0577778492,0.2687570224,0.3131828385,0.0452290976,0.1005855939,0.0529611129,0.0447359666,0.0516373939,0.0399582544,0.4480746859,-0.0035756117,84.0000000000,1.0000000000,0.0663622765,0.1370217959
PATH_RISK_V1_2026-08-12|2026-08-11|FDN,2026-08-12T13:06:10.013233+00:00,2026-08-11,FDN,US_INDUSTRY_THEME,SPY,Internet,58.3333333333,51.8518518519,WEAKENING,NEUTRAL,False,True,0.5455269785,15.0000000000,27.0000000000,55.5555555556,False,False,0.5624344626,US_INDUSTRY_THEME_SPECIALIZED_V1,22.0000000000,27.0000000000,81.4814814815,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0270778716,0.0532946392,0.0480996940,0.0249189852,0.0320479321,0.0069556200,-0.0113625109,0.0034348609,-0.0036215888,0.1089404092,-0.0162649334,117.0000000000,49.0000000000,0.0550244648,0.0831958988
PATH_RISK_V1_2026-08-12|2026-08-11|IGV,2026-08-12T13:06:10.013233+00:00,2026-08-11,IGV,US_INDUSTRY_THEME,SPY,Software,77.8703703704,85.1851851852,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.5984289811,23.0000000000,27.0000000000,85.1851851852,False,False,0.5727948633,US_INDUSTRY_THEME_SPECIALIZED_V1,24.0000000000,27.0000000000,88.8888888889,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0899167305,0.0967760478,0.0946494711,0.0536929102,0.0716918705,0.0170817893,-0.0245390176,0.0097517063,-0.0068872391,0.2242622367,-0.0524122019,84.0000000000,49.0000000000,0.0758337999,0.1549968461
PATH_RISK_V1_2026-08-12|2026-08-11|IHF,2026-08-12T13:06:10.013233+00:00,2026-08-11,IHF,US_INDUSTRY_THEME,SPY,Health Care Providers,51.2962962963,33.3333333333,WEAKENING,WEAKENING,False,True,0.5944503218,22.0000000000,27.0000000000,81.4814814815,False,False,0.5921655590,US_INDUSTRY_THEME_SPECIALIZED_V1,25.0000000000,27.0000000000,92.5925925926,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0472072780,0.0780053771,0.1390672397,-0.0222543978,0.0010968591,0.0238827532,0.0206843795,0.0295899036,0.0213582616,0.1473587273,-0.0678288816,81.0000000000,10.0000000000,0.0559234972,0.1145295011
PATH_RISK_V1_2026-08-12|2026-08-11|IHI,2026-08-12T13:06:10.013233+00:00,2026-08-11,IHI,US_INDUSTRY_THEME,SPY,Medical Devices,78.8888888889,88.8888888889,EMERGING,EMERGING,True,True,0.5821949746,21.0000000000,27.0000000000,77.7777777778,False,False,0.4902858385,US_INDUSTRY_THEME_SPECIALIZED_V1,13.0000000000,27.0000000000,48.1481481481,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0601100057,0.1283283131,-0.1347456020,0.0386207172,0.0371916858,-0.0013758934,-0.0529017451,-0.0047004800,-0.0230845939,0.1438687538,-0.1746498068,48.0000000000,113.0000000000,0.1021004451,0.1492190817
PATH_RISK_V1_2026-08-12|2026-08-11|ITA,2026-08-12T13:06:10.013233+00:00,2026-08-11,ITA,US_INDUSTRY_THEME,SPY,Aerospace & Defense,61.4814814815,64.8148148148,EMERGING,WEAKENING,False,True,0.5248453537,9.0000000000,27.0000000000,33.3333333333,False,False,0.4600304939,US_INDUSTRY_THEME_SPECIALIZED_V1,7.0000000000,27.0000000000,25.9259259259,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0419378252,0.0674327037,-0.0378062610,0.0132947627,0.0209579760,0.0075626694,-0.0021296432,0.0031309257,-0.0001705782,0.1100782726,-0.1080826182,59.0000000000,112.0000000000,0.0571267809,0.1080573990
